47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3_resptime,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e_resptime,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35_resptime,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872_resptime
5169,298,172,22,1443,42,120,1628
6459,298,170,22,1810,42,353,1628
6197,298,122,22,2118,42,236,1628
6160,298,377,22,1610,42,101,1628
5114,298,627,22,2056,42,414,1628
5166,298,168,22,2495,42,893,1628
6210,298,127,22,1946,42,1118,1628
6077,298,140,22,2323,42,273,1628
6167,298,120,22,2072,42,407,1628
5147,298,133,22,1280,42,192,1628
5165,298,138,22,1424,42,139,1628
6182,298,154,22,1868,42,160,1628
6184,298,146,22,2690,42,23,1628
6230,298,171,22,2053,42,128,1628
5168,298,171,22,1263,42,13,1628
5163,298,152,22,792,42,293,1628
6883,298,150,22,1920,42,163,1628
6056,298,131,22,1816,42,224,1628
6109,298,155,22,2036,42,279,1628
5121,298,128,22,2773,42,147,1628
5135,298,134,22,1772,42,212,1628
6203,298,155,22,1611,42,180,1628
6140,298,134,22,1636,42,377,1628
6042,298,143,22,1671,42,246,1628
5240,298,156,22,1486,42,216,1628
5219,298,151,22,1537,42,340,1628
6607,298,140,22,1417,42,250,1628
6203,298,141,22,2329,42,418,1628
6118,298,158,22,2312,42,398,1628
5193,298,172,22,1364,42,416,1628
5198,298,186,22,1796,42,357,1628
6522,298,167,22,2436,42,346,1628
6234,298,215,22,2115,42,210,1628
6187,298,1484,22,1566,42,493,1628
5200,298,218,22,2099,42,327,1628
5086,298,6233,22,2457,42,222,1628
6211,298,911,22,1945,42,356,1628
6114,298,300,22,1571,42,294,1628
6171,298,747,22,2069,42,167,1628
5185,298,319,22,1258,42,238,1628
5137,298,296,22,1501,42,160,1628
6129,298,790,22,1937,42,193,1628
6224,298,443,22,2528,42,379,1628
6271,298,341,22,1940,42,525,1628
5234,298,332,22,1230,42,585,1628
5141,298,274,22,798,42,494,1628
8255,298,329,22,2412,42,529,1628
6175,298,336,22,1665,42,561,1628
6137,298,341,22,1945,42,802,1628
5140,298,250,22,2725,42,405,1628
5135,298,211,22,1768,42,381,1628
6158,298,553,22,1682,42,521,1628
6117,298,205,22,1551,42,203,1628
6001,298,236,22,1671,42,555,1628
5198,298,326,22,1546,42,640,1628
5343,298,304,22,2313,42,420,1628
6659,298,502,22,1624,42,669,1628
6164,298,309,22,2294,42,465,1628
6133,298,224,22,2354,42,624,1628
5158,298,265,22,1350,42,251,1628
5163,298,245,22,1470,42,371,1628
6480,298,211,22,1932,42,418,1628
6306,298,203,22,2094,42,393,1628
6193,298,209,22,1628,42,523,1628
5189,298,220,22,2039,42,372,1628
5026,298,256,22,2481,42,357,1628
6250,298,339,22,1852,42,192,1628
6162,298,1060,22,1592,42,345,1628
6209,298,676,22,2072,42,561,1628
5139,298,315,22,1276,42,207,1628
5148,298,788,22,1399,42,339,1628
6176,298,314,22,1935,42,191,1628
6254,298,423,22,2641,42,151,1628
6213,298,624,22,1935,42,269,1628
5152,298,428,22,1232,42,373,1628
5137,298,318,22,765,42,228,1628
6911,298,2081,22,2029,42,418,1628
6084,298,464,22,1645,42,471,1628
6172,298,2472,22,1973,42,370,1628
5101,298,872,22,2658,42,279,1628
5114,298,590,22,1748,42,279,1628
6152,298,2260,22,1702,42,293,1628
6126,298,1338,22,1645,42,477,1628
6050,298,1277,22,1853,42,455,1628
5207,298,435,22,1441,42,277,1628
5204,298,299,22,2043,42,422,1628
6484,298,310,22,1856,42,863,1628
6169,298,304,22,2284,42,761,1628
6062,298,338,22,2266,42,426,1628
5180,298,587,22,1283,42,345,1628
5379,298,837,22,1461,42,456,1628
6467,298,1113,22,1781,42,387,1628
6168,298,466,22,2080,42,584,1628
6078,298,324,22,1563,42,657,1628
5189,298,644,22,2025,42,325,1628
5200,298,501,22,2438,42,577,1628
6220,298,474,22,1856,42,419,1628
5996,298,579,22,1578,42,385,1628
6064,298,432,22,2023,42,448,1628
5147,298,402,22,1301,42,392,1628
5343,298,450,22,1406,42,271,1628
6149,298,441,22,1898,42,368,1628
6112,298,605,22,2616,42,514,1628
6138,298,808,22,1938,42,307,1628
5279,298,479,22,1307,42,2273,1628
5301,298,502,22,811,42,826,1628
8296,298,499,22,2112,42,443,1628
6025,298,445,22,1677,42,341,1628
6023,298,462,22,1967,42,983,1628
5195,298,587,22,2746,42,997,1628
5273,298,547,22,1746,42,472,1628
6222,298,588,22,1674,42,2256,1628
6063,298,705,22,1655,42,2687,1628
5949,298,498,22,1791,42,656,1628
5341,298,555,22,1380,42,2628,1628
5352,298,465,22,2165,42,949,1628
6550,298,541,22,1870,42,573,1628
6112,298,490,22,2152,42,235,1628
6039,298,506,22,2436,42,434,1628
5221,298,451,22,1372,42,356,1628
5437,298,470,22,1459,42,580,1628
6518,298,980,22,1808,42,2188,1628
6193,298,1292,22,2096,42,1582,1628
6083,298,590,22,1617,42,263,1628
5245,298,546,22,2050,42,518,1628
5203,298,407,22,2592,42,1003,1628
6390,298,597,22,1795,42,824,1628
6033,298,440,22,1582,42,1348,1628
6120,298,526,22,2065,42,950,1628
5270,298,516,22,1285,42,804,1628
5374,298,518,22,1340,42,571,1628
6319,298,475,22,1986,42,513,1628
6127,298,492,22,2475,42,937,1628
6204,298,510,22,1910,42,940,1628
5322,298,617,22,1246,42,812,1628
5335,298,572,22,787,42,637,1628
7010,298,887,22,2130,42,502,1628
5944,298,560,22,1564,42,996,1628
6123,298,635,22,1944,42,887,1628
5202,298,654,22,2762,42,780,1628
5254,298,1196,22,1685,42,530,1628
6316,298,596,22,1673,42,1627,1628
5990,298,515,22,1668,42,2516,1628
5980,298,498,22,1817,42,1141,1628
5349,298,491,22,1457,42,1462,1628
5365,298,517,22,2048,42,1875,1628
6658,298,476,22,1857,42,2703,1628
6012,298,828,22,2287,42,2501,1628
6015,298,705,22,2346,42,1904,1628
5454,298,610,22,1446,42,1224,1628
5538,298,920,22,1473,42,1475,1628
6599,298,580,22,1767,42,1273,1628
6124,298,823,22,2104,42,1503,1628
6195,298,903,22,1569,42,1504,1628
5428,298,738,22,2032,42,1485,1628
5240,298,709,22,2440,42,1259,1628
6350,298,722,22,1901,42,1927,1628
5926,298,1095,22,1640,42,1264,1628
6166,298,856,22,1998,42,831,1628
5198,298,678,22,1291,42,700,1628
5277,298,702,22,1382,42,1460,1628
6217,298,747,22,1925,42,982,1628
6060,298,781,22,2497,42,757,1628
6197,298,774,22,1859,42,943,1628
5379,298,990,22,1225,42,943,1628
5294,298,1090,22,805,42,445,1628
8372,298,809,22,2795,42,1078,1628
5964,298,789,22,1769,42,1340,1628
6109,298,742,22,2081,42,743,1628
5204,298,688,22,2785,42,1923,1628
5250,298,712,22,1657,42,2910,1628
6264,298,863,22,1646,42,932,1628
6026,298,642,22,1821,42,602,1628
5882,298,632,22,1811,42,232,1628
5334,298,592,22,1454,42,1299,1628
5389,298,642,22,2059,42,962,1628
6564,298,657,22,1863,42,464,1628
6012,298,659,22,2340,42,1047,1628
6010,298,658,22,2304,42,620,1628
5274,298,632,22,1328,42,960,1628
5396,298,714,22,1460,42,686,1628
6513,298,838,22,1804,42,518,1628
6157,298,691,22,2109,42,793,1628
6101,298,756,22,1556,42,121,1628
5242,298,843,22,2038,42,1856,1628
5238,298,789,22,2416,42,2112,1628
6331,298,953,22,1875,42,1740,1628
5912,298,1099,22,1593,42,930,1628
6150,298,708,22,1935,42,692,1628
5195,298,1488,22,1369,42,611,1628
5322,298,1889,22,1360,42,1134,1628
6188,298,2314,22,2056,42,859,1628
6121,298,1116,22,2568,42,880,1628
6139,298,1352,22,2135,42,615,1628
5301,298,1776,22,1384,42,868,1628
5324,298,1027,22,853,42,2607,1628
7089,298,1351,22,2358,42,1918,1628
5969,298,866,22,1791,42,2272,1628
6147,298,911,22,1959,42,2722,1628
5233,298,1416,22,2771,42,3600,1628
5371,298,695,22,1711,42,3272,1628
6301,298,1788,22,1643,42,4686,1628
6067,298,764,22,1725,42,4154,1628
5990,298,663,22,1740,42,4139,1628
5346,298,705,22,1472,42,2514,1628
5414,298,708,22,2011,42,2523,1628
6650,298,1097,22,1881,42,2099,1628
6095,298,673,22,2372,42,1403,1628
6061,298,644,22,2279,42,2772,1628
5241,298,653,22,1353,42,2457,1628
5450,298,693,22,1441,42,1514,1628
6607,298,705,22,1785,42,3383,1628
6224,298,664,22,2127,42,2968,1628
6079,298,825,22,1633,42,3609,1628
5265,298,739,22,2003,42,3197,1628
5242,298,835,22,2391,42,3466,1628
6345,298,1883,22,1859,42,3334,1628
5957,298,796,22,1515,42,3187,1628
6069,298,803,22,2022,42,3337,1628
5208,298,1018,22,1317,42,3535,1628
5327,298,828,22,1531,42,2228,1628
6197,298,756,22,1937,42,1187,1628
6126,298,814,22,2681,42,1391,1628
6094,298,809,22,2027,42,2057,1628
5294,298,779,22,1434,42,1601,1628
5296,298,1024,22,773,42,1501,1628
8525,298,926,22,2415,42,610,1628
6071,298,810,22,1912,42,1496,1628
6108,298,750,22,2027,42,1199,1628
5196,298,779,22,2746,42,1213,1628
5319,298,725,22,1710,42,777,1628
6348,298,856,22,1616,42,1412,1628
6145,298,730,22,1687,42,1131,1628
5948,298,738,22,1665,42,944,1628
5374,298,700,22,1422,42,1076,1628
5435,298,674,22,2051,42,2813,1628
6700,298,725,22,1928,42,2750,1628
6152,298,655,22,2284,42,3141,1628
6101,298,718,22,2490,42,2766,1628
5295,298,662,22,1330,42,3191,1628
5493,298,733,22,1450,42,3151,1628
6709,298,708,22,1827,42,3390,1628
6254,298,1317,22,2130,42,3020,1628
6161,298,1857,22,1604,42,2700,1628
5288,298,699,22,2193,42,1973,1628
5286,298,830,22,2411,42,1409,1628
6522,298,1179,22,1863,42,1232,1628
6098,298,736,22,1583,42,1146,1628
6155,298,755,22,1960,42,660,1628
5966,298,910,22,1261,42,1025,1628
5363,298,631,22,1294,42,822,1628
6358,298,778,22,2003,42,1270,1628
6233,298,829,22,2700,42,689,1628
6144,298,833,22,2068,42,802,1628
5294,298,882,22,1544,42,1174,1628
5332,298,864,22,751,42,1409,1628
7217,298,845,22,2217,42,1145,1628
6101,298,860,22,1766,42,1404,1628
6125,298,939,22,1991,42,1154,1628
5199,298,2222,22,2727,42,1717,1628
5400,298,902,22,1713,42,460,1628
6416,298,1792,22,1614,42,1824,1628
5993,298,757,22,1681,42,1609,1628
6108,298,657,22,1648,42,1226,1628
5273,298,690,22,1342,42,2037,1628
5519,298,693,22,1599,42,1348,1628
6839,298,786,22,1581,42,1490,1628
6109,298,675,22,2311,42,1111,1628
6161,298,710,22,2435,42,1510,1628
5248,298,644,22,1339,42,1671,1628
5494,298,634,22,1715,42,2349,1628
6764,298,810,22,1982,42,1627,1628
6110,298,751,22,2382,42,3024,1628
6248,298,732,22,1862,42,2289,1628
5306,298,663,22,2021,42,2182,1628
5349,298,702,22,2400,42,3076,1628
6468,298,1161,22,1831,42,2612,1628
5954,298,697,22,1574,42,2848,1628
6248,298,713,22,2022,42,3049,1628
5290,298,709,22,1265,42,2500,1628
5363,298,742,22,1355,42,1267,1628
6423,298,697,22,2008,42,2501,1628
6081,298,722,22,2746,42,1904,1628
6271,298,758,22,2064,42,1274,1628
5322,298,722,22,1428,42,2110,1628
5389,298,767,22,755,42,1238,1628
8662,298,795,22,2792,42,1698,1628
6046,298,734,22,1878,42,2028,1628
6242,298,739,22,1918,42,2630,1628
5236,298,718,22,2834,42,2838,1628
5288,298,656,22,1674,42,3109,1628
6473,298,928,22,1621,42,2961,1628
6096,298,702,22,1807,42,2980,1628
6080,298,663,22,1627,42,3301,1628
5279,298,656,22,1391,42,3249,1628
5397,298,664,22,1650,42,3011,1628
6708,298,782,22,1560,42,3005,1628
6186,298,846,22,2320,42,3066,1628
6090,298,726,22,2302,42,2768,1628
5176,298,689,22,1364,42,3953,1628
5457,298,661,22,1660,42,4022,1628
6719,298,692,22,1932,42,2578,1628
6148,298,599,22,2347,42,2799,1628
6220,298,676,22,1640,42,2470,1628
5235,298,637,22,1962,42,3084,1628
5306,298,572,22,2402,42,2683,1628
6483,298,831,22,1806,42,2986,1628
5979,298,734,22,1465,42,2302,1628
6165,298,714,22,2179,42,4047,1628
5236,298,1115,22,1249,42,3393,1628
5389,298,812,22,1375,42,3440,1628
6370,298,634,22,1995,42,3999,1628
6067,298,746,22,2736,42,3871,1628
6176,298,640,22,2101,42,3099,1628
5259,298,675,22,1429,42,2204,1628
5376,298,628,22,772,42,3391,1628
7144,298,771,22,2372,42,4046,1628
5995,298,737,22,1764,42,2967,1628
6130,298,775,22,1986,42,4448,1628
5234,298,1228,22,2805,42,3732,1628
5418,298,998,22,1711,42,3758,1628
6402,298,1061,22,1610,42,3546,1628
6029,298,664,22,1684,42,3538,1628
6091,298,733,22,1756,42,3625,1628
5302,298,1310,22,1425,42,3902,1628
5530,298,676,22,1796,42,3829,1628
6813,298,751,22,1566,42,3375,1628
6095,298,2359,22,2471,42,3475,1628
6099,298,915,22,2359,42,3539,1628
5266,298,692,22,1324,42,3731,1628
5479,298,604,22,1728,42,2640,1628
6766,298,791,22,1853,42,2910,1628
6164,298,1251,22,2332,42,3436,1628
6205,298,1010,22,1668,42,3174,1628
5237,298,773,22,1939,42,4131,1628
5348,298,717,22,2373,42,3287,1628
6393,298,842,22,1844,42,3268,1628
5956,298,622,22,1348,42,2791,1628
6197,298,664,22,2140,42,2846,1628
5204,298,864,22,1270,42,2344,1628
5355,298,744,22,1485,42,1958,1628
6388,298,675,22,2026,42,1843,1628
6057,298,716,22,2758,42,1318,1628
6248,298,677,22,2067,42,2129,1628
5267,298,744,22,1462,42,1055,1628
5432,298,676,22,895,42,1729,1628
8556,298,829,22,2364,42,561,1628
6056,298,1086,22,1891,42,1719,1628
6132,298,708,22,1913,42,3161,1628
5219,298,741,22,2605,42,3004,1628
5370,298,709,22,1878,42,3629,1628
6366,298,1039,22,1678,42,2680,1628
5972,298,693,22,1672,42,3407,1628
6031,298,623,22,1753,42,2882,1628
5298,298,639,22,1440,42,3248,1628
5496,298,669,22,1768,42,2875,1628
6645,298,677,22,1549,42,3111,1628
6032,298,644,22,2544,42,3273,1628
6055,298,660,22,2274,42,3065,1628
5255,298,661,22,1371,42,2970,1628
5457,298,704,22,1691,42,3170,1628
6664,298,657,22,1910,42,3008,1628
6070,298,789,22,2300,42,3323,1628
6146,298,669,22,1676,42,2888,1628
5216,298,665,22,1931,42,3049,1628
5303,298,663,22,2565,42,3081,1628
6397,298,1639,22,1836,42,1980,1628
5886,298,1957,22,1550,42,1948,1628
6160,298,798,22,2087,42,882,1628
5208,298,752,22,1289,42,470,1628
5372,298,635,22,1343,42,1276,1628
6269,298,602,22,1962,42,559,1628
5966,298,636,22,2739,42,1019,1628
6130,298,658,22,2075,42,523,1628
5254,298,598,22,1406,42,640,1628
5369,298,678,22,821,42,860,1628
7129,298,741,22,2177,42,818,1628
5953,298,739,22,1876,42,693,1628
6082,298,984,22,1968,42,716,1628
5231,298,714,22,2641,42,679,1628
5318,298,1985,22,1762,42,702,1628
6308,298,1377,22,1566,42,680,1628
5957,298,1374,22,1696,42,699,1628
6015,298,669,22,1762,42,221,1628
5285,298,711,22,1439,42,829,1628
5446,298,678,22,1786,42,633,1628
6713,298,638,22,1573,42,812,1628
6024,298,685,22,2491,42,631,1628
5995,298,1003,22,2278,42,732,1628
5276,298,2081,22,1364,42,380,1628
5456,298,699,22,1804,42,882,1628
6612,298,1148,22,1921,42,693,1628
5938,298,987,22,2301,42,890,1628
6113,298,810,22,1626,42,709,1628
5277,298,709,22,1960,42,686,1628
5311,298,810,22,2372,42,784,1628
6300,298,955,22,1746,42,545,1628
5830,298,884,22,1359,42,482,1628
6197,298,739,22,2256,42,785,1628
5296,298,827,22,1251,42,574,1628
5301,298,2306,22,1389,42,542,1628
6269,298,1056,22,2026,42,559,1628
5927,298,917,22,2697,42,409,1628
6167,298,981,22,2097,42,406,1628
5357,298,1217,22,1522,42,748,1628
5338,298,1276,22,815,42,514,1628
8446,298,1247,22,3226,42,734,1628
5988,298,934,22,1898,42,951,1628
6066,298,953,22,1971,42,420,1628
5268,298,911,22,2804,42,1115,1628
5335,298,1353,22,1674,42,730,1628
6243,298,970,22,1602,42,763,1628
5923,298,708,22,1595,42,589,1628
6002,298,822,22,1704,42,306,1628
5338,298,757,22,1461,42,824,1628
5488,298,766,22,1801,42,467,1628
6586,298,1086,22,1770,42,782,1628
5959,298,1162,22,2496,42,782,1628
6042,298,683,22,2314,42,538,1628
5274,298,654,22,1438,42,276,1628
5437,298,654,22,1724,42,655,1628
6616,298,692,22,1885,42,579,1628
6070,298,637,22,2335,42,628,1628
6108,298,672,22,1605,42,370,1628
5298,298,675,22,1988,42,942,1628
5378,298,656,22,2520,42,492,1628
6369,298,1755,22,1792,42,552,1628
5859,298,1001,22,1518,42,662,1628
6125,298,652,22,2026,42,425,1628
5363,298,678,22,1304,42,391,1628
5497,298,655,22,1308,42,623,1628
6301,298,710,22,1955,42,707,1628
5952,298,709,22,2729,42,538,1628
6167,298,704,22,2082,42,550,1628
5338,298,700,22,1418,42,845,1628
5451,298,760,22,775,42,446,1628
7124,298,695,22,2359,42,729,1628
5905,298,789,22,1786,42,1039,1628
6097,298,724,22,1893,42,1392,1628
5356,298,743,22,2736,42,609,1628
5465,298,757,22,1807,42,914,1628
6349,298,1113,22,1565,42,644,1628
5901,298,642,22,1704,42,518,1628
6021,298,682,22,1683,42,538,1628
5389,298,714,22,904,42,1096,1628
5627,298,723,22,2205,42,874,1628
6732,298,705,22,1494,42,1078,1628
6035,298,668,22,2614,42,1591,1628
6077,298,654,22,2359,42,837,1628
5348,298,662,22,1342,42,810,1628
6559,298,716,22,1671,42,553,1628
6679,298,666,22,1872,42,865,1628
6014,298,757,22,2347,42,694,1628
6132,298,662,22,1622,42,1583,1628
5347,298,668,22,2022,42,899,1628
5471,298,705,22,2432,42,907,1628
6382,298,1022,22,1858,42,531,1628
5879,298,741,22,1536,42,965,1628
6144,298,659,22,2035,42,582,1628
5359,298,838,22,1287,42,705,1628
5470,298,814,22,1351,42,445,1628
6298,298,997,22,1971,42,743,1628
5921,298,1093,22,2704,42,626,1628
6251,298,1218,22,2118,42,401,1628
5377,298,902,22,1414,42,749,1628
5539,298,1091,22,816,42,389,1628
8570,298,946,22,2390,42,769,1628
5915,298,848,22,2033,42,1007,1628
6124,298,762,22,1976,42,523,1628
5298,298,1096,22,2867,42,1395,1628
5430,298,1221,22,1732,42,917,1628
6360,298,2654,22,1578,42,872,1628
5938,298,1232,22,1588,42,1149,1628
6003,298,783,22,1616,42,719,1628
5383,298,782,22,1578,42,732,1628
5534,298,748,22,1801,42,777,1628
6727,298,1215,22,1619,42,858,1628
5950,298,759,22,2506,42,639,1628
6072,298,752,22,2280,42,653,1628
5257,298,748,22,1383,42,635,1628
5476,298,807,22,1674,42,569,1628
6772,298,741,22,1872,42,703,1628
6039,298,615,22,2315,42,659,1628
6203,298,1142,22,1622,42,792,1628
5331,298,794,22,2007,42,702,1628
5420,298,741,22,2479,42,694,1628
6410,298,1507,22,1822,42,610,1628
5847,298,742,22,1547,42,610,1628
6139,298,759,22,2035,42,608,1628
5311,298,747,22,1299,42,693,1628
5388,298,2117,22,1373,42,1116,1628
6324,298,909,22,1992,42,624,1628
5929,298,826,22,2704,42,648,1628
6139,298,868,22,2185,42,658,1628
5287,298,755,22,1505,42,1606,1628
5367,298,1448,22,921,42,1781,1628
7109,298,793,22,2203,42,717,1628
5871,298,743,22,1741,42,779,1628
6107,298,736,22,1988,42,769,1628
5231,298,739,22,2794,42,923,1628
5369,298,775,22,1705,42,926,1628
6347,298,1214,22,1560,42,1126,1628
5852,298,750,22,1571,42,1163,1628
5993,298,699,22,1654,42,956,1628
5331,298,707,22,1489,42,746,1628
5523,298,1106,22,1732,42,1846,1628
6699,298,909,22,1541,42,887,1628
5909,298,1006,22,2365,42,1051,1628
6097,298,809,22,2418,42,1029,1628
5275,298,1295,22,1358,42,833,1628
5496,298,1574,22,1628,42,503,1628
6648,298,807,22,1846,42,960,1628
5934,298,667,22,2293,42,729,1628
6182,298,772,22,1499,42,938,1628
5277,298,707,22,1983,42,666,1628
5380,298,648,22,2455,42,510,1628
6397,298,1077,22,1824,42,1091,1628
5819,298,716,22,1565,42,719,1628
6902,298,725,22,2265,42,1082,1628
5483,298,744,22,1294,42,765,1628
5460,298,724,22,1355,42,493,1628
6426,298,817,22,1988,42,1066,1628
5944,298,756,22,2756,42,981,1628
6197,298,796,22,2038,42,836,1628
5336,298,770,22,1405,42,818,1628
5451,298,769,22,871,42,503,1628
8655,298,886,22,2854,42,1424,1628
5906,298,773,22,1843,42,1551,1628
6136,298,775,22,2003,42,2145,1628
5257,298,770,22,2760,42,2059,1628
5477,298,820,22,1737,42,1371,1628
6484,298,1189,22,1576,42,2113,1628
5848,298,730,22,1567,42,1240,1628
6065,298,751,22,1659,42,1385,1628
5325,298,845,22,1555,42,1799,1628
5597,298,732,22,1790,42,621,1628
6758,298,734,22,1616,42,2140,1628
5939,298,740,22,2492,42,1672,1628
6088,298,978,22,2369,42,1192,1628
5334,298,1188,22,1407,42,1021,1628
5538,298,715,22,1671,42,1183,1628
6790,298,729,22,1840,42,1410,1628
6036,298,660,22,2254,42,1554,1628
6198,298,764,22,1599,42,711,1628
5273,298,895,22,1998,42,1976,1628
5399,298,721,22,2593,42,2349,1628
6501,298,1105,22,1898,42,2682,1628
5915,298,720,22,1513,42,2387,1628
6205,298,852,22,2104,42,2124,1628
5279,298,716,22,1298,42,987,1628
5458,298,684,22,1336,42,1216,1628
6441,298,668,22,2010,42,2202,1628
5960,298,672,22,2721,42,1479,1628
6203,298,777,22,2066,42,944,1628
5257,298,855,22,1492,42,1274,1628
5415,298,747,22,820,42,1949,1628
7230,298,720,22,2237,42,1331,1628
5863,298,1079,22,1768,42,1505,1628
6144,298,876,22,1921,42,1436,1628
5981,298,711,22,2797,42,1343,1628
5403,298,783,22,1737,42,1513,1628
6368,298,2874,22,1563,42,1041,1628
5931,298,3218,22,1646,42,1478,1628
6083,298,685,22,1600,42,1209,1628
5375,298,701,22,1535,42,1312,1628
5556,298,661,22,1715,42,919,1628
6770,298,685,22,1585,42,1110,1628
6047,298,688,22,2504,42,1293,1628
6105,298,709,22,2344,42,1819,1628
5307,298,681,22,1403,42,1508,1628
5511,298,693,22,1635,42,907,1628
6813,298,781,22,1839,42,1719,1628
6035,298,719,22,2403,42,3110,1628
6188,298,715,22,1512,42,3151,1628
5323,298,664,22,2006,42,3239,1628
5415,298,760,22,2385,42,3200,1628
6481,298,2620,22,1864,42,2940,1628
5883,298,2885,22,1518,42,3026,1628
6180,298,1499,22,1992,42,2849,1628
5280,298,1548,22,1247,42,3351,1628
5426,298,711,22,1403,42,2892,1628
6372,298,810,22,1996,42,2958,1628
5911,298,749,22,2664,42,2986,1628
6218,298,859,22,2074,42,2764,1628
5290,298,851,22,1421,42,1727,1628
5427,298,1128,22,837,42,1346,1628
8514,298,902,22,2290,42,1127,1628
5896,298,922,22,2021,42,1928,1628
6130,298,803,22,1920,42,1925,1628
5258,298,754,22,2808,42,857,1628
5379,298,731,22,1758,42,1563,1628
6428,298,1234,22,1608,42,714,1628
5855,298,645,22,1587,42,567,1628
6099,298,629,22,1643,42,1051,1628
5249,298,817,22,1532,42,925,1628
5641,298,1254,22,1659,42,599,1628
6697,298,1235,22,1626,42,990,1628
5983,298,660,22,2558,42,738,1628
6081,298,631,22,2488,42,794,1628
5276,298,617,22,1714,42,1010,1628
5487,298,692,22,1688,42,983,1628
6748,298,657,22,1683,42,348,1628
6039,298,693,22,2236,42,1002,1628
6309,298,685,22,1559,42,2772,1628
5269,298,593,22,2127,42,1003,1628
5369,298,625,22,2416,42,1198,1628
6556,298,880,22,1924,42,1663,1628
5931,298,641,22,1511,42,1314,1628
6307,298,636,22,2081,42,1420,1628
5283,298,652,22,1270,42,578,1628
5448,298,630,22,1318,42,2190,1628
6434,298,741,22,1965,42,4178,1628
6014,298,763,22,2731,42,2878,1628
6314,298,683,22,2015,42,2724,1628
5308,298,689,22,1464,42,3926,1628
5475,298,801,22,854,42,4341,1628
7271,298,691,22,2187,42,3532,1628
5948,298,796,22,1805,42,3025,1628
6200,298,664,22,1848,42,3969,1628
5271,298,1678,22,2685,42,4155,1628
5409,298,662,22,1813,42,4528,1628
6480,298,1551,22,1662,42,4127,1628
5978,298,1044,22,1613,42,4009,1628
6156,298,948,22,1608,42,3722,1628
5358,298,1547,22,1682,42,3367,1628
5649,298,3422,22,1706,42,2895,1628
6892,298,2459,22,1753,42,2634,1628
6088,298,684,22,2392,42,3815,1628
6149,298,655,22,2437,42,3455,1628
5425,298,686,22,1452,42,3376,1628
5573,298,628,22,1656,42,3733,1628
6791,298,635,22,1675,42,3323,1628
5978,298,684,22,2119,42,2527,1628
6254,298,621,22,1599,42,3069,1628
5274,298,618,22,1460,42,3676,1628
5438,298,629,22,2138,42,2916,1628
6468,298,1012,22,1839,42,2957,1628
5840,298,825,22,1578,42,3002,1628
6209,298,881,22,2012,42,2962,1628
5282,298,729,22,1295,42,3191,1628
5434,298,677,22,1266,42,3184,1628
6460,298,751,22,1925,42,3100,1628
